Transaction_ID,Date,Hour,Is_Weekend,Outlet_Code,Outlet_Name,City,Region,Product_ID,Product_Name,Category,ABC_Classification,Unit_Price_INR,Unit_Cost_INR,Quantity,Gross_Revenue_INR,Discount_Pct,Discount_Override_Code,Net_Revenue_INR,Gross_Profit_INR,Margin_Pct,Payment_Method,Customer_Rating,Customer_Segment,Store_Footfall_Day
TXN-IN-10097,2026-08-04,18,0,HYD-001,Hyderabad – Hitec City Cyber Towers,Hyderabad,South,SKU-BEV-003,Nitro Cold Brew Infusion,Specialty Beverages,A,310,90,1,310,0.0,NONE,310.0,220.0,70.97,UPI (GooglePay/PhonePe),3,Loyal Customer,1383
TXN-IN-10098,2026-09-01,21,0,CHN-001,Chennai – Anna Nagar 2nd Avenue,Chennai,South,SKU-BEV-003,Nitro Cold Brew Infusion,Specialty Beverages,A,310,90,1,310,0.0,NONE,310.0,220.0,70.97,Credit Card,4,Loyal Customer,904
TXN-IN-10099,2026-08-18,20,0,MUM-002,Mumbai – Lower Parel High Street,Mumbai,West,SKU-BAKE-004,Butter Flaky Croissant,Artisanal Bakery,B,180,55,4,720,10.0,CAMPAIGN_CODE_PROMO,648.0,428.0,66.05,Cash,5,Loyal Customer,1079
TXN-IN-10100,2026-08-07,17,0,BLR-001,Bengaluru – Indiranagar 100ft,Bengaluru,South,SKU-DES-007,Classic Tiramisu Cup,Desserts,B,260,85,1,260,0.0,NONE,260.0,175.0,67.31,UPI (GooglePay/PhonePe),3,Potential Loyalist,1143
TXN-IN-10101,2026-08-03,18,0,DEL-001,Delhi – Connaught Place Inner Circle,Delhi,North,SKU-BAKE-004,Butter Flaky Croissant,Artisanal Bakery,B,180,55,2,360,0.0,NONE,360.0,250.0,69.44,UPI (GooglePay/PhonePe),4,At Risk,1585
TXN-IN-10102,2026-07-22,14,0,MUM-002,Mumbai – Lower Parel High Street,Mumbai,West,SKU-PKG-008,Eco-Kraft Branded Cup (Carton),Packaging,C,950,620,1,950,10.0,CAMPAIGN_CODE_PROMO,855.0,235.0,27.49,Credit Card,4,Champion,933
TXN-IN-10103,2026-08-23,13,1,DEL-001,Delhi – Connaught Place Inner Circle,Delhi,North,SKU-SNK-005,Truffle Cheese Mushroom Panini,Gourmet Food,A,340,120,2,680,0.0,NONE,680.0,440.0,64.71,Debit Card,2,Loyal Customer,2031
TXN-IN-10104,2026-07-27,21,0,HYD-001,Hyderabad – Hitec City Cyber Towers,Hyderabad,South,SKU-BEV-002,Monsoon Cinnamon Latte,Specialty Beverages,A,280,80,1,280,0.0,NONE,280.0,200.0,71.43,Debit Card,2,At Risk,1403
TXN-IN-10105,2026-07-25,11,1,DEL-002,Delhi – Cyber Hub Gurugram,Delhi NCR,North,SKU-BEV-001,Artisanal Cold Brew (350ml),Specialty Beverages,A,240,65,1,240,0.0,NONE,240.0,175.0,72.92,Credit Card,5,At Risk,1500
TXN-IN-10106,2026-07-26,20,1,MUM-001,Mumbai – Bandra West Linking Rd,Mumbai,West,SKU-PKG-008,Eco-Kraft Branded Cup (Carton),Packaging,C,950,620,1,950,0.0,NONE,950.0,330.0,34.74,Cash,5,Champion,2265
TXN-IN-10107,2026-09-02,9,0,MUM-002,Mumbai – Lower Parel High Street,Mumbai,West,SKU-DES-007,Classic Tiramisu Cup,Desserts,B,260,85,1,260,10.0,CAMPAIGN_CODE_PROMO,234.0,149.0,63.68,UPI (GooglePay/PhonePe),5,At Risk,934
TXN-IN-10108,2026-08-13,19,0,HYD-001,Hyderabad – Hitec City Cyber Towers,Hyderabad,South,SKU-SNK-006,Smoked Paneer Tikka Sourdough,Gourmet Food,B,310,105,2,620,0.0,NONE,620.0,410.0,66.13,Debit Card,5,Potential Loyalist,1416
TXN-IN-10109,2026-08-30,21,1,BLR-017,Bengaluru – JP Nagar (Outlet 17),Bengaluru,South,SKU-PKG-008,Eco-Kraft Branded Cup (Carton),Packaging,C,950,620,2,1900,25.0,OVERRIDE_MGR_01,1425.0,185.0,12.98,Credit Card,4,Champion,1929
TXN-IN-10110,2026-07-26,13,1,DEL-001,Delhi – Connaught Place Inner Circle,Delhi,North,SKU-SNK-006,Smoked Paneer Tikka Sourdough,Gourmet Food,B,310,105,1,310,0.0,NONE,310.0,205.0,66.13,Debit Card,5,Champion,2108
TXN-IN-10111,2026-08-27,13,0,BLR-001,Bengaluru – Indiranagar 100ft,Bengaluru,South,SKU-BEV-001,Artisanal Cold Brew (350ml),Specialty Beverages,A,240,65,2,480,15.0,CAMPAIGN_CODE_PROMO,408.0,278.0,68.14,UPI (GooglePay/PhonePe),5,Potential Loyalist,1123
TXN-IN-10112,2026-08-26,12,0,MUM-001,Mumbai – Bandra West Linking Rd,Mumbai,West,SKU-BAKE-004,Butter Flaky Croissant,Artisanal Bakery,B,180,55,1,180,0.0,NONE,180.0,125.0,69.44,UPI (GooglePay/PhonePe),5,Hibernating,1603
TXN-IN-10113,2026-08-23,20,1,MUM-002,Mumbai – Lower Parel High Street,Mumbai,West,SKU-BEV-003,Nitro Cold Brew Infusion,Specialty Beverages,A,310,90,1,310,10.0,CAMPAIGN_CODE_PROMO,279.0,189.0,67.74,UPI (GooglePay/PhonePe),5,Champion,1310
TXN-IN-10114,2026-07-23,19,0,BLR-002,Bengaluru – Koramangala 5th Block,Bengaluru,South,SKU-DES-007,Classic Tiramisu Cup,Desserts,B,260,85,1,260,0.0,NONE,260.0,175.0,67.31,Credit Card,5,Champion,1328
TXN-IN-10115,2026-08-03,21,0,BLR-001,Bengaluru – Indiranagar 100ft,Bengaluru,South,SKU-SNK-005,Truffle Cheese Mushroom Panini,Gourmet Food,A,340,120,1,340,10.0,CAMPAIGN_CODE_PROMO,306.0,186.0,60.78,Debit Card,5,Champion,1252
TXN-IN-10116,2026-08-17,12,0,BLR-017,Bengaluru – JP Nagar (Outlet 17),Bengaluru,South,SKU-BEV-002,Monsoon Cinnamon Latte,Specialty Beverages,A,280,80,1,280,25.0,OVERRIDE_MGR_01,210.0,130.0,61.9,Cash,4,Loyal Customer,1492
TXN-IN-10117,2026-08-22,15,1,MUM-002,Mumbai – Lower Parel High Street,Mumbai,West,SKU-PKG-008,Eco-Kraft Branded Cup (Carton),Packaging,C,950,620,1,950,0.0,NONE,950.0,330.0,34.74,UPI (GooglePay/PhonePe),3,Potential Loyalist,1439
TXN-IN-10118,2026-08-24,13,0,MUM-001,Mumbai – Bandra West Linking Rd,Mumbai,West,SKU-DES-007,Classic Tiramisu Cup,Desserts,B,260,85,1,260,0.0,NONE,260.0,175.0,67.31,Debit Card,5,Potential Loyalist,1650
TXN-IN-10119,2026-08-16,12,1,DEL-001,Delhi – Connaught Place Inner Circle,Delhi,North,SKU-SNK-005,Truffle Cheese Mushroom Panini,Gourmet Food,A,340,120,1,340,0.0,NONE,340.0,220.0,64.71,UPI (GooglePay/PhonePe),5,Champion,2055
TXN-IN-10120,2026-07-26,18,1,DEL-001,Delhi – Connaught Place Inner Circle,Delhi,North,SKU-BEV-003,Nitro Cold Brew Infusion,Specialty Beverages,A,310,90,2,620,0.0,NONE,620.0,440.0,70.97,Credit Card,4,Loyal Customer,2115
TXN-IN-10121,2026-08-16,14,1,BLR-001,Bengaluru – Indiranagar 100ft,Bengaluru,South,SKU-SNK-005,Truffle Cheese Mushroom Panini,Gourmet Food,A,340,120,2,680,0.0,NONE,680.0,440.0,64.71,UPI (GooglePay/PhonePe),5,Loyal Customer,1499
TXN-IN-10122,2026-08-11,13,0,CHN-001,Chennai – Anna Nagar 2nd Avenue,Chennai,South,SKU-SNK-006,Smoked Paneer Tikka Sourdough,Gourmet Food,B,310,105,1,310,0.0,NONE,310.0,205.0,66.13,Debit Card,4,Hibernating,999
TXN-IN-10123,2026-08-28,18,0,CHN-001,Chennai – Anna Nagar 2nd Avenue,Chennai,South,SKU-BEV-001,Artisanal Cold Brew (350ml),Specialty Beverages,A,240,65,2,480,0.0,NONE,480.0,350.0,72.92,UPI (GooglePay/PhonePe),5,Potential Loyalist,919
TXN-IN-10124,2026-08-10,12,0,DEL-001,Delhi – Connaught Place Inner Circle,Delhi,North,SKU-BEV-001,Artisanal Cold Brew (350ml),Specialty Beverages,A,240,65,1,240,0.0,NONE,240.0,175.0,72.92,UPI (GooglePay/PhonePe),5,Potential Loyalist,1427
TXN-IN-10125,2026-07-25,16,1,CHN-001,Chennai – Anna Nagar 2nd Avenue,Chennai,South,SKU-BAKE-004,Butter Flaky Croissant,Artisanal Bakery,B,180,55,1,180,0.0,NONE,180.0,125.0,69.44,Credit Card,4,Potential Loyalist,1307
TXN-IN-10126,2026-08-27,19,0,BLR-017,Bengaluru – JP Nagar (Outlet 17),Bengaluru,South,SKU-BEV-001,Artisanal Cold Brew (350ml),Specialty Beverages,A,240,65,1,240,25.0,OVERRIDE_MGR_01,180.0,115.0,63.89,UPI (GooglePay/PhonePe),3,Loyal Customer,1453
TXN-IN-10127,2026-08-15,11,1,MUM-002,Mumbai – Lower Parel High Street,Mumbai,West,SKU-BAKE-004,Butter Flaky Croissant,Artisanal Bakery,B,180,55,2,360,0.0,NONE,360.0,250.0,69.44,Credit Card,4,Loyal Customer,1377
TXN-IN-10128,2026-08-31,22,0,MUM-002,Mumbai – Lower Parel High Street,Mumbai,West,SKU-BEV-001,Artisanal Cold Brew (350ml),Specialty Beverages,A,240,65,1,240,5.0,CAMPAIGN_CODE_PROMO,228.0,163.0,71.49,Credit Card,2,Potential Loyalist,1095
TXN-IN-10129,2026-08-05,17,0,MUM-002,Mumbai – Lower Parel High Street,Mumbai,West,SKU-SNK-006,Smoked Paneer Tikka Sourdough,Gourmet Food,B,310,105,1,310,0.0,NONE,310.0,205.0,66.13,UPI (GooglePay/PhonePe),5,Potential Loyalist,1028
TXN-IN-10130,2026-08-24,19,0,DEL-001,Delhi – Connaught Place Inner Circle,Delhi,North,SKU-BEV-002,Monsoon Cinnamon Latte,Specialty Beverages,A,280,80,1,280,0.0,NONE,280.0,200.0,71.43,Debit Card,3,At Risk,1567
TXN-IN-10131,2026-08-16,15,1,DEL-002,Delhi – Cyber Hub Gurugram,Delhi NCR,North,SKU-DES-007,Classic Tiramisu Cup,Desserts,B,260,85,1,260,0.0,NONE,260.0,175.0,67.31,UPI (GooglePay/PhonePe),4,Potential Loyalist,1581
TXN-IN-10132,2026-08-12,13,0,BLR-017,Bengaluru – JP Nagar (Outlet 17),Bengaluru,South,SKU-DES-007,Classic Tiramisu Cup,Desserts,B,260,85,2,520,0.0,NONE,520.0,350.0,67.31,Debit Card,3,Potential Loyalist,1396
TXN-IN-10133,2026-08-10,11,0,BLR-002,Bengaluru – Koramangala 5th Block,Bengaluru,South,SKU-BEV-002,Monsoon Cinnamon Latte,Specialty Beverages,A,280,80,1,280,0.0,NONE,280.0,200.0,71.43,Credit Card,5,Hibernating,1365
TXN-IN-10134,2026-07-29,12,0,MUM-001,Mumbai – Bandra West Linking Rd,Mumbai,West,SKU-BEV-002,Monsoon Cinnamon Latte,Specialty Beverages,A,280,80,1,280,0.0,NONE,280.0,200.0,71.43,UPI (GooglePay/PhonePe),5,Potential Loyalist,1696
TXN-IN-10135,2026-08-18,18,0,HYD-001,Hyderabad – Hitec City Cyber Towers,Hyderabad,South,SKU-SNK-006,Smoked Paneer Tikka Sourdough,Gourmet Food,B,310,105,3,930,0.0,NONE,930.0,615.0,66.13,UPI (GooglePay/PhonePe),5,Potential Loyalist,1380
TXN-IN-10136,2026-08-26,13,0,BLR-001,Bengaluru – Indiranagar 100ft,Bengaluru,South,SKU-SNK-006,Smoked Paneer Tikka Sourdough,Gourmet Food,B,310,105,1,310,0.0,NONE,310.0,205.0,66.13,UPI (GooglePay/PhonePe),5,Loyal Customer,1235
TXN-IN-10137,2026-07-25,17,1,CHN-001,Chennai – Anna Nagar 2nd Avenue,Chennai,South,SKU-DES-007,Classic Tiramisu Cup,Desserts,B,260,85,1,260,0.0,NONE,260.0,175.0,67.31,UPI (GooglePay/PhonePe),5,At Risk,1328
TXN-IN-10138,2026-08-01,21,1,DEL-001,Delhi – Connaught Place Inner Circle,Delhi,North,SKU-PKG-008,Eco-Kraft Branded Cup (Carton),Packaging,C,950,620,1,950,0.0,NONE,950.0,330.0,34.74,Credit Card,1,Champion,2110
TXN-IN-10139,2026-07-31,22,0,BLR-001,Bengaluru – Indiranagar 100ft,Bengaluru,South,SKU-BAKE-004,Butter Flaky Croissant,Artisanal Bakery,B,180,55,2,360,0.0,NONE,360.0,250.0,69.44,Cash,5,Loyal Customer,1142
TXN-IN-10140,2026-08-13,10,0,DEL-002,Delhi – Cyber Hub Gurugram,Delhi NCR,North,SKU-SNK-006,Smoked Paneer Tikka Sourdough,Gourmet Food,B,310,105,2,620,0.0,NONE,620.0,410.0,66.13,Credit Card,5,Champion,1193
TXN-IN-10141,2026-08-13,18,0,MUM-002,Mumbai – Lower Parel High Street,Mumbai,West,SKU-SNK-005,Truffle Cheese Mushroom Panini,Gourmet Food,A,340,120,2,680,0.0,NONE,680.0,440.0,64.71,UPI (GooglePay/PhonePe),5,Loyal Customer,936
TXN-IN-10142,2026-08-11,19,0,MUM-002,Mumbai – Lower Parel High Street,Mumbai,West,SKU-DES-007,Classic Tiramisu Cup,Desserts,B,260,85,1,260,15.0,CAMPAIGN_CODE_PROMO,221.0,136.0,61.54,Debit Card,4,Loyal Customer,932
TXN-IN-10143,2026-08-31,15,0,CHN-001,Chennai – Anna Nagar 2nd Avenue,Chennai,South,SKU-BEV-002,Monsoon Cinnamon Latte,Specialty Beverages,A,280,80,2,560,0.0,NONE,560.0,400.0,71.43,Credit Card,5,Hibernating,927
TXN-IN-10144,2026-08-20,12,0,MUM-001,Mumbai – Bandra West Linking Rd,Mumbai,West,SKU-BAKE-004,Butter Flaky Croissant,Artisanal Bakery,B,180,55,4,720,0.0,NONE,720.0,500.0,69.44,UPI (GooglePay/PhonePe),5,Loyal Customer,1759
TXN-IN-10145,2026-08-22,18,1,BLR-001,Bengaluru – Indiranagar 100ft,Bengaluru,South,SKU-SNK-006,Smoked Paneer Tikka Sourdough,Gourmet Food,B,310,105,3,930,0.0,NONE,930.0,615.0,66.13,UPI (GooglePay/PhonePe),5,At Risk,1669
TXN-IN-10146,2026-08-28,14,0,BLR-002,Bengaluru – Koramangala 5th Block,Bengaluru,South,SKU-PKG-008,Eco-Kraft Branded Cup (Carton),Packaging,C,950,620,1,950,0.0,NONE,950.0,330.0,34.74,Debit Card,4,Potential Loyalist,1400
TXN-IN-10147,2026-08-17,20,0,MUM-001,Mumbai – Bandra West Linking Rd,Mumbai,West,SKU-BAKE-004,Butter Flaky Croissant,Artisanal Bakery,B,180,55,1,180,0.0,NONE,180.0,125.0,69.44,UPI (GooglePay/PhonePe),5,Hibernating,1682
TXN-IN-10148,2026-08-18,15,0,MUM-002,Mumbai – Lower Parel High Street,Mumbai,West,SKU-DES-007,Classic Tiramisu Cup,Desserts,B,260,85,1,260,0.0,NONE,260.0,175.0,67.31,UPI (GooglePay/PhonePe),4,Champion,964
TXN-IN-10149,2026-07-23,11,0,HYD-001,Hyderabad – Hitec City Cyber Towers,Hyderabad,South,SKU-SNK-006,Smoked Paneer Tikka Sourdough,Gourmet Food,B,310,105,2,620,0.0,NONE,620.0,410.0,66.13,UPI (GooglePay/PhonePe),5,Potential Loyalist,1379
TXN-IN-10150,2026-08-17,11,0,CHN-001,Chennai – Anna Nagar 2nd Avenue,Chennai,South,SKU-BEV-003,Nitro Cold Brew Infusion,Specialty Beverages,A,310,90,2,620,0.0,NONE,620.0,440.0,70.97,Debit Card,3,Hibernating,946
TXN-IN-10151,2026-07-23,22,0,DEL-002,Delhi – Cyber Hub Gurugram,Delhi NCR,North,SKU-SNK-006,Smoked Paneer Tikka Sourdough,Gourmet Food,B,310,105,1,310,0.0,NONE,310.0,205.0,66.13,UPI (GooglePay/PhonePe),5,Champion,1202
TXN-IN-10152,2026-08-30,13,1,DEL-001,Delhi – Connaught Place Inner Circle,Delhi,North,SKU-BEV-003,Nitro Cold Brew Infusion,Specialty Beverages,A,310,90,1,310,0.0,NONE,310.0,220.0,70.97,UPI (GooglePay/PhonePe),4,Loyal Customer,2102
TXN-IN-10153,2026-07-20,20,0,BLR-017,Bengaluru – JP Nagar (Outlet 17),Bengaluru,South,SKU-BEV-001,Artisanal Cold Brew (350ml),Specialty Beverages,A,240,65,1,240,0.0,NONE,240.0,175.0,72.92,Cash,5,Potential Loyalist,1400
TXN-IN-10154,2026-08-08,18,1,BLR-017,Bengaluru – JP Nagar (Outlet 17),Bengaluru,South,SKU-BEV-001,Artisanal Cold Brew (350ml),Specialty Beverages,A,240,65,1,240,10.0,CAMPAIGN_CODE_PROMO,216.0,151.0,69.91,Cash,5,Potential Loyalist,1984
TXN-IN-10155,2026-08-04,18,0,BLR-002,Bengaluru – Koramangala 5th Block,Bengaluru,South,SKU-SNK-005,Truffle Cheese Mushroom Panini,Gourmet Food,A,340,120,1,340,0.0,NONE,340.0,220.0,64.71,Debit Card,5,Potential Loyalist,1334
TXN-IN-10156,2026-08-12,16,0,BLR-017,Bengaluru – JP Nagar (Outlet 17),Bengaluru,South,SKU-BEV-001,Artisanal Cold Brew (350ml),Specialty Beverages,A,240,65,1,240,0.0,NONE,240.0,175.0,72.92,Credit Card,4,Loyal Customer,1357
TXN-IN-10157,2026-08-11,19,0,MUM-001,Mumbai – Bandra West Linking Rd,Mumbai,West,SKU-BEV-002,Monsoon Cinnamon Latte,Specialty Beverages,A,280,80,2,560,0.0,NONE,560.0,400.0,71.43,UPI (GooglePay/PhonePe),5,Loyal Customer,1734
TXN-IN-10158,2026-07-31,20,0,HYD-001,Hyderabad – Hitec City Cyber Towers,Hyderabad,South,SKU-PKG-008,Eco-Kraft Branded Cup (Carton),Packaging,C,950,620,2,1900,10.0,CAMPAIGN_CODE_PROMO,1710.0,470.0,27.49,UPI (GooglePay/PhonePe),5,Champion,1361
TXN-IN-10159,2026-07-22,22,0,DEL-001,Delhi – Connaught Place Inner Circle,Delhi,North,SKU-SNK-005,Truffle Cheese Mushroom Panini,Gourmet Food,A,340,120,1,340,0.0,NONE,340.0,220.0,64.71,Credit Card,5,Potential Loyalist,1493
TXN-IN-10160,2026-08-11,19,0,BLR-001,Bengaluru – Indiranagar 100ft,Bengaluru,South,SKU-SNK-006,Smoked Paneer Tikka Sourdough,Gourmet Food,B,310,105,1,310,0.0,NONE,310.0,205.0,66.13,Debit Card,4,At Risk,1168
TXN-IN-10161,2026-08-10,14,0,BLR-002,Bengaluru – Koramangala 5th Block,Bengaluru,South,SKU-PKG-008,Eco-Kraft Branded Cup (Carton),Packaging,C,950,620,2,1900,0.0,NONE,1900.0,660.0,34.74,Credit Card,4,Potential Loyalist,1220
TXN-IN-10162,2026-08-16,10,1,BLR-002,Bengaluru – Koramangala 5th Block,Bengaluru,South,SKU-SNK-005,Truffle Cheese Mushroom Panini,Gourmet Food,A,340,120,1,340,0.0,NONE,340.0,220.0,64.71,Credit Card,5,Potential Loyalist,1690
TXN-IN-10163,2026-09-02,19,0,HYD-001,Hyderabad – Hitec City Cyber Towers,Hyderabad,South,SKU-SNK-006,Smoked Paneer Tikka Sourdough,Gourmet Food,B,310,105,1,310,0.0,NONE,310.0,205.0,66.13,Cash,1,Loyal Customer,1324
TXN-IN-10164,2026-07-24,19,0,DEL-002,Delhi – Cyber Hub Gurugram,Delhi NCR,North,SKU-SNK-006,Smoked Paneer Tikka Sourdough,Gourmet Food,B,310,105,1,310,0.0,NONE,310.0,205.0,66.13,UPI (GooglePay/PhonePe),5,Potential Loyalist,1220
TXN-IN-10165,2026-08-17,19,0,BLR-001,Bengaluru – Indiranagar 100ft,Bengaluru,South,SKU-BEV-003,Nitro Cold Brew Infusion,Specialty Beverages,A,310,90,1,310,0.0,NONE,310.0,220.0,70.97,Debit Card,2,Champion,1109
TXN-IN-10166,2026-09-01,19,0,HYD-001,Hyderabad – Hitec City Cyber Towers,Hyderabad,South,SKU-SNK-006,Smoked Paneer Tikka Sourdough,Gourmet Food,B,310,105,1,310,0.0,NONE,310.0,205.0,66.13,Cash,5,Loyal Customer,1381
TXN-IN-10167,2026-08-04,17,0,BLR-017,Bengaluru – JP Nagar (Outlet 17),Bengaluru,South,SKU-BEV-001,Artisanal Cold Brew (350ml),Specialty Beverages,A,240,65,2,480,25.0,OVERRIDE_MGR_01,360.0,230.0,63.89,Cash,2,Potential Loyalist,1394
TXN-IN-10168,2026-08-28,11,0,MUM-002,Mumbai – Lower Parel High Street,Mumbai,West,SKU-PKG-008,Eco-Kraft Branded Cup (Carton),Packaging,C,950,620,1,950,5.0,CAMPAIGN_CODE_PROMO,902.5,282.5,31.3,Debit Card,1,At Risk,981
TXN-IN-10169,2026-08-31,13,0,DEL-001,Delhi – Connaught Place Inner Circle,Delhi,North,SKU-BEV-002,Monsoon Cinnamon Latte,Specialty Beverages,A,280,80,1,280,0.0,NONE,280.0,200.0,71.43,UPI (GooglePay/PhonePe),4,Hibernating,1583
TXN-IN-10170,2026-07-31,12,0,DEL-001,Delhi – Connaught Place Inner Circle,Delhi,North,SKU-BAKE-004,Butter Flaky Croissant,Artisanal Bakery,B,180,55,1,180,10.0,CAMPAIGN_CODE_PROMO,162.0,107.0,66.05,UPI (GooglePay/PhonePe),5,Loyal Customer,1539
TXN-IN-10171,2026-08-24,15,0,BLR-002,Bengaluru – Koramangala 5th Block,Bengaluru,South,SKU-BEV-002,Monsoon Cinnamon Latte,Specialty Beverages,A,280,80,1,280,0.0,NONE,280.0,200.0,71.43,Debit Card,5,Potential Loyalist,1347
TXN-IN-10172,2026-07-24,16,0,BLR-002,Bengaluru – Koramangala 5th Block,Bengaluru,South,SKU-SNK-006,Smoked Paneer Tikka Sourdough,Gourmet Food,B,310,105,2,620,0.0,NONE,620.0,410.0,66.13,Credit Card,5,At Risk,1341
TXN-IN-10173,2026-08-29,21,1,BLR-002,Bengaluru – Koramangala 5th Block,Bengaluru,South,SKU-BEV-003,Nitro Cold Brew Infusion,Specialty Beverages,A,310,90,1,310,5.0,CAMPAIGN_CODE_PROMO,294.5,204.5,69.44,Cash,5,Champion,1730
TXN-IN-10174,2026-09-03,17,0,MUM-001,Mumbai – Bandra West Linking Rd,Mumbai,West,SKU-SNK-006,Smoked Paneer Tikka Sourdough,Gourmet Food,B,310,105,3,930,0.0,NONE,930.0,615.0,66.13,UPI (GooglePay/PhonePe),5,Potential Loyalist,1711
TXN-IN-10175,2026-08-06,11,0,BLR-002,Bengaluru – Koramangala 5th Block,Bengaluru,South,SKU-SNK-005,Truffle Cheese Mushroom Panini,Gourmet Food,A,340,120,2,680,0.0,NONE,680.0,440.0,64.71,Cash,2,Champion,1368
TXN-IN-10176,2026-08-28,9,0,DEL-001,Delhi – Connaught Place Inner Circle,Delhi,North,SKU-BEV-001,Artisanal Cold Brew (350ml),Specialty Beverages,A,240,65,2,480,15.0,CAMPAIGN_CODE_PROMO,408.0,278.0,68.14,Cash,5,Champion,1566
TXN-IN-10177,2026-08-15,17,1,BLR-001,Bengaluru – Indiranagar 100ft,Bengaluru,South,SKU-PKG-008,Eco-Kraft Branded Cup (Carton),Packaging,C,950,620,3,2850,0.0,NONE,2850.0,990.0,34.74,Credit Card,5,At Risk,1647
TXN-IN-10178,2026-08-14,10,0,MUM-002,Mumbai – Lower Parel High Street,Mumbai,West,SKU-PKG-008,Eco-Kraft Branded Cup (Carton),Packaging,C,950,620,1,950,0.0,NONE,950.0,330.0,34.74,Debit Card,5,Loyal Customer,936
TXN-IN-10179,2026-08-09,11,1,DEL-001,Delhi – Connaught Place Inner Circle,Delhi,North,SKU-SNK-006,Smoked Paneer Tikka Sourdough,Gourmet Food,B,310,105,4,1240,0.0,NONE,1240.0,820.0,66.13,Cash,5,Champion,1976
TXN-IN-10180,2026-08-06,10,0,HYD-001,Hyderabad – Hitec City Cyber Towers,Hyderabad,South,SKU-BAKE-004,Butter Flaky Croissant,Artisanal Bakery,B,180,55,1,180,0.0,NONE,180.0,125.0,69.44,Cash,5,Hibernating,1350
TXN-IN-10181,2026-08-09,17,1,DEL-001,Delhi – Connaught Place Inner Circle,Delhi,North,SKU-BAKE-004,Butter Flaky Croissant,Artisanal Bakery,B,180,55,2,360,0.0,NONE,360.0,250.0,69.44,Debit Card,3,Loyal Customer,1968
TXN-IN-10182,2026-08-14,12,0,CHN-001,Chennai – Anna Nagar 2nd Avenue,Chennai,South,SKU-PKG-008,Eco-Kraft Branded Cup (Carton),Packaging,C,950,620,4,3800,0.0,NONE,3800.0,1320.0,34.74,UPI (GooglePay/PhonePe),5,Loyal Customer,1007
TXN-IN-10183,2026-09-01,20,0,HYD-001,Hyderabad – Hitec City Cyber Towers,Hyderabad,South,SKU-SNK-005,Truffle Cheese Mushroom Panini,Gourmet Food,A,340,120,1,340,0.0,NONE,340.0,220.0,64.71,Credit Card,4,Potential Loyalist,1403
TXN-IN-10184,2026-07-22,12,0,DEL-002,Delhi – Cyber Hub Gurugram,Delhi NCR,North,SKU-BEV-001,Artisanal Cold Brew (350ml),Specialty Beverages,A,240,65,2,480,0.0,NONE,480.0,350.0,72.92,UPI (GooglePay/PhonePe),5,Loyal Customer,1160
TXN-IN-10185,2026-08-06,15,0,BLR-017,Bengaluru – JP Nagar (Outlet 17),Bengaluru,South,SKU-BEV-003,Nitro Cold Brew Infusion,Specialty Beverages,A,310,90,4,1240,0.0,NONE,1240.0,880.0,70.97,Credit Card,4,Champion,1470
TXN-IN-10186,2026-08-14,11,0,CHN-001,Chennai – Anna Nagar 2nd Avenue,Chennai,South,SKU-BEV-001,Artisanal Cold Brew (350ml),Specialty Beverages,A,240,65,1,240,0.0,NONE,240.0,175.0,72.92,Debit Card,5,Champion,971
TXN-IN-10187,2026-07-28,22,0,DEL-001,Delhi – Connaught Place Inner Circle,Delhi,North,SKU-SNK-006,Smoked Paneer Tikka Sourdough,Gourmet Food,B,310,105,1,310,0.0,NONE,310.0,205.0,66.13,Credit Card,5,Loyal Customer,1550
TXN-IN-10188,2026-08-23,8,1,HYD-001,Hyderabad – Hitec City Cyber Towers,Hyderabad,South,SKU-SNK-005,Truffle Cheese Mushroom Panini,Gourmet Food,A,340,120,1,340,0.0,NONE,340.0,220.0,64.71,UPI (GooglePay/PhonePe),1,Loyal Customer,1981
TXN-IN-10189,2026-09-02,18,0,BLR-001,Bengaluru – Indiranagar 100ft,Bengaluru,South,SKU-PKG-008,Eco-Kraft Branded Cup (Carton),Packaging,C,950,620,1,950,0.0,NONE,950.0,330.0,34.74,Cash,5,Potential Loyalist,1219
TXN-IN-10190,2026-08-19,19,0,BLR-002,Bengaluru – Koramangala 5th Block,Bengaluru,South,SKU-DES-007,Classic Tiramisu Cup,Desserts,B,260,85,1,260,15.0,CAMPAIGN_CODE_PROMO,221.0,136.0,61.54,UPI (GooglePay/PhonePe),5,Loyal Customer,1307
TXN-IN-10191,2026-07-29,19,0,DEL-002,Delhi – Cyber Hub Gurugram,Delhi NCR,North,SKU-BAKE-004,Butter Flaky Croissant,Artisanal Bakery,B,180,55,1,180,0.0,NONE,180.0,125.0,69.44,UPI (GooglePay/PhonePe),4,Loyal Customer,1163
TXN-IN-10192,2026-08-09,12,1,HYD-001,Hyderabad – Hitec City Cyber Towers,Hyderabad,South,SKU-DES-007,Classic Tiramisu Cup,Desserts,B,260,85,1,260,0.0,NONE,260.0,175.0,67.31,Credit Card,5,Potential Loyalist,1980
TXN-IN-10193,2026-09-01,13,0,MUM-002,Mumbai – Lower Parel High Street,Mumbai,West,SKU-PKG-008,Eco-Kraft Branded Cup (Carton),Packaging,C,950,620,1,950,0.0,NONE,950.0,330.0,34.74,UPI (GooglePay/PhonePe),2,Hibernating,1097
